,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
10,tensor(-0.01558342),tensor(-0.00519156),tensor(-0.00892649),tensor(-0.00249830),tensor(-0.00158831),tensor(-0.00934076),tensor(-0.00478433),tensor(-0.01396687),tensor(-0.00403073),tensor(0.00034148),tensor(-0.00453295),tensor(-0.01882521),tensor(-0.01623259),tensor(-0.01941623),tensor(-0.01712369),tensor(-0.01174060),tensor(-0.02098807)
11,tensor(-0.01912815),tensor(0.00017424),tensor(-0.01477134),tensor(-0.00693387),tensor(-0.00033673),tensor(-0.00394281),tensor(-0.01457340),tensor(-0.01845235),tensor(-0.01574370),tensor(-0.00773884),tensor(-0.00353654),tensor(-0.01986367),tensor(-0.01212547),tensor(-0.01899236),tensor(-0.01902432),tensor(-0.01483904),tensor(-0.04835038)
12,tensor(0.00848103),tensor(-0.00459805),tensor(-0.00372604),tensor(-0.01333763),tensor(-0.00023506),tensor(0.00368451),tensor(-0.01767015),tensor(-0.02338437),tensor(-0.02085761),tensor(-0.00930454),tensor(-0.00476520),tensor(-0.01178770),tensor(-0.00493696),tensor(-0.01759625),tensor(-0.00658021),tensor(-0.00377293),tensor(0.00270107)
13,tensor(0.00865191),tensor(-0.00397337),tensor(-0.01955666),tensor(-0.00937874),tensor(0.00063756),tensor(-0.00972765),tensor(-0.01661566),tensor(-0.02296551),tensor(-0.02015224),tensor(-0.00888664),tensor(-0.00338460),tensor(-0.00871527),tensor(-0.00443951),tensor(-0.01707674),tensor(-0.00572627),tensor(-0.00140202),tensor(0.00802250)
14,tensor(0.00696550),tensor(-0.00147208),tensor(-0.01252345),tensor(-0.01071453),tensor(-0.00024385),tensor(-0.00717610),tensor(-0.01408559),tensor(-0.01802278),tensor(-0.01488005),tensor(-0.00643833),tensor(-0.00209297),tensor(-0.01069452),tensor(-0.00528309),tensor(-0.01050211),tensor(-0.00469515),tensor(-0.00480520),tensor(0.00055976)
15,tensor(-0.00181780),tensor(-0.00635480),tensor(-0.00769095),tensor(0.00085424),tensor(-0.00120358),tensor(-0.00530271),tensor(0.00683859),tensor(0.00497370),tensor(0.00957598),tensor(0.00545856),tensor(-0.00068511),tensor(0.00743817),tensor(0.00815246),tensor(-0.00973233),tensor(-0.01302650),tensor(-0.01045507),tensor(-0.00281815)
16,tensor(-0.00157850),tensor(-0.00249225),tensor(-0.00336306),tensor(0.00165984),tensor(0.00015007),tensor(0.00081255),tensor(0.00960425),tensor(0.00657336),tensor(0.01137106),tensor(0.00403846),tensor(-0.00099016),tensor(0.00701072),tensor(0.00175724),tensor(-0.01559194),tensor(-0.01107524),tensor(-0.00479717),tensor(0.00014476)
17,tensor(-0.00532745),tensor(-0.00126612),tensor(-0.00894187),tensor(0.00607131),tensor(0.00011454),tensor(0.00067235),tensor(0.01161138),tensor(0.01038046),tensor(0.01597773),tensor(0.00385354),tensor(-0.00136009),tensor(0.01577207),tensor(0.01221186),tensor(-0.01480547),tensor(-0.00875909),tensor(-0.00467653),tensor(-0.00396557)
18,tensor(-0.01988556),tensor(0.00420998),tensor(-0.00255173),tensor(0.00492261),tensor(-5.20706672e-05),tensor(0.00063344),tensor(-0.01305569),tensor(-0.02160999),tensor(-0.02577421),tensor(-0.00118388),tensor(-0.00294619),tensor(-0.01589784),tensor(-0.00930824),tensor(-0.01964114),tensor(-0.02227961),tensor(-0.01852936),tensor(0.04884981)
19,tensor(-0.01377727),tensor(0.00295916),tensor(0.00027758),tensor(0.00691383),tensor(-0.00056652),tensor(0.00079000),tensor(-0.01007815),tensor(-0.01566307),tensor(-0.01272394),tensor(-0.00141663),tensor(-0.00298712),tensor(-0.01308240),tensor(-0.00568754),tensor(-0.01207750),tensor(-0.01564694),tensor(-0.01229160),tensor(-0.02712761)
20,tensor(-0.02011515),tensor(0.00358752),tensor(-0.00688803),tensor(0.00499166),tensor(-0.00036632),tensor(-0.00255527),tensor(-0.01078652),tensor(-0.01726510),tensor(-0.01857932),tensor(-0.00144195),tensor(-0.00232621),tensor(-0.01330292),tensor(-0.00503472),tensor(-0.01673502),tensor(-0.01229708),tensor(-0.00445076),tensor(0.01412996)
21,tensor(-0.02755331),tensor(-0.01492566),tensor(-0.01714639),tensor(0.00377904),tensor(-0.00050502),tensor(-0.00300178),tensor(-0.01016823),tensor(-0.01410250),tensor(-0.01342874),tensor(-0.00118968),tensor(-0.00209784),tensor(-0.01947639),tensor(-0.01281830),tensor(-0.00898771),tensor(-0.02066213),tensor(-0.01607310),tensor(-0.02764067)
22,tensor(-0.02317403),tensor(-0.00835596),tensor(-0.00869988),tensor(-0.00157039),tensor(-0.00030711),tensor(-0.00122963),tensor(-0.00899738),tensor(-0.01080863),tensor(-0.01054849),tensor(-0.00064215),tensor(-0.00090992),tensor(-0.01806800),tensor(-0.01236339),tensor(-0.00612399),tensor(-0.01578692),tensor(-0.01167691),tensor(-0.00764024)
23,tensor(-0.01598111),tensor(-0.00142455),tensor(-0.01338854),tensor(-0.00064698),tensor(-0.00029871),tensor(-0.00247857),tensor(-0.00277513),tensor(-0.00282407),tensor(-0.00175966),tensor(-0.00038045),tensor(-0.00024513),tensor(-0.01329356),tensor(-0.01142339),tensor(0.00183733),tensor(-0.00575052),tensor(0.00123169),tensor(-0.01406593)
24,tensor(-0.01059883),tensor(-0.00500351),tensor(-0.00940697),tensor(-0.00320073),tensor(-9.16680146e-05),tensor(-0.00018835),tensor(-0.00014062),tensor(-0.00244892),tensor(-0.00079501),tensor(-0.00020997),tensor(-4.45359292e-05),tensor(-0.00480950),tensor(0.00607270),tensor(-0.00255778),tensor(-0.00782605),tensor(-0.00423422),tensor(-0.00489127)
25,tensor(-0.01415617),tensor(-0.00293170),tensor(-0.00667617),tensor(0.00019913),tensor(-0.00020083),tensor(0.00105060),tensor(-0.00663331),tensor(-0.00785488),tensor(-0.00619205),tensor(-0.00020989),tensor(-7.26623039e-05),tensor(-0.01454219),tensor(-0.00176612),tensor(-0.00449146),tensor(-0.00808999),tensor(-0.00574519),tensor(-0.01491116)
26,tensor(-0.00895379),tensor(-0.00477201),tensor(-0.00206828),tensor(-0.00059704),tensor(-0.00017306),tensor(0.00262481),tensor(0.00083766),tensor(0.00024200),tensor(0.00203776),tensor(-0.00019301),tensor(-1.34244956e-05),tensor(-0.00623841),tensor(0.00270987),tensor(-0.00111852),tensor(-0.00802180),tensor(-0.00798738),tensor(0.00496672)
27,tensor(0.00114015),tensor(0.00404512),tensor(-0.00175096),tensor(-0.00530196),tensor(-0.00036068),tensor(-0.00035891),tensor(-0.00822552),tensor(-0.01043423),tensor(0.00214750),tensor(0.00030378),tensor(-1.17238533e-05),tensor(-0.01502274),tensor(-0.00857940),tensor(0.00129896),tensor(0.00211692),tensor(0.00697453),tensor(0.01264367)
28,tensor(0.00268296),tensor(-0.00131686),tensor(-0.00636579),tensor(-0.00185225),tensor(-0.00051041),tensor(-0.00316204),tensor(-0.00314654),tensor(-0.00353825),tensor(0.00362679),tensor(-0.00079415),tensor(-1.08352760e-05),tensor(-0.01335163),tensor(-0.00220870),tensor(0.00376473),tensor(0.00156453),tensor(0.00129021),tensor(0.00917599)
29,tensor(0.00173973),tensor(0.00512233),tensor(-0.00187335),tensor(-0.00082643),tensor(-0.00050317),tensor(-0.00079579),tensor(-0.00277863),tensor(-0.00385639),tensor(0.00206850),tensor(0.00027276),tensor(-4.32285196e-05),tensor(-0.01177639),tensor(-0.00355342),tensor(-0.00029621),tensor(-0.00085923),tensor(0.00185159),tensor(0.00642618)
30,tensor(-0.00232133),tensor(-0.00328964),tensor(0.00139424),tensor(-0.00442517),tensor(-0.00042961),tensor(0.00299955),tensor(0.00076677),tensor(-0.00107372),tensor(-0.00143929),tensor(-0.00029069),tensor(-0.00019805),tensor(0.00269640),tensor(0.00119861),tensor(-0.00535012),tensor(-0.00194815),tensor(-0.01002872),tensor(0.01839809)
31,tensor(-0.00333132),tensor(-0.00054499),tensor(0.00084527),tensor(-0.00375879),tensor(-0.00020018),tensor(0.00308413),tensor(0.00100130),tensor(-0.00318015),tensor(-0.00425392),tensor(4.98835834e-05),tensor(-0.00010167),tensor(0.00499790),tensor(0.00544459),tensor(-0.00647166),tensor(-0.00194472),tensor(-0.00313485),tensor(0.00392192)
32,tensor(0.00049084),tensor(0.00131027),tensor(0.00120245),tensor(-5.29683966e-05),tensor(-0.00046401),tensor(0.00036452),tensor(0.00470180),tensor(0.00055376),tensor(0.00095901),tensor(0.00015688),tensor(-0.00011784),tensor(0.00651131),tensor(0.00270790),tensor(-0.00369209),tensor(0.00333032),tensor(0.00413869),tensor(0.00843591)
33,tensor(-0.00547468),tensor(-0.00427047),tensor(-0.00034702),tensor(0.00052151),tensor(-0.00037225),tensor(0.00074818),tensor(0.00094044),tensor(0.00215916),tensor(0.00216536),tensor(-0.00014504),tensor(-0.00019525),tensor(0.00084247),tensor(0.00263814),tensor(0.00288574),tensor(-0.00351171),tensor(-0.00427099),tensor(0.00470810)
34,tensor(-0.01154234),tensor(-0.00085602),tensor(1.53830770e-05),tensor(-0.00082849),tensor(0.00012590),tensor(0.00457325),tensor(0.00229599),tensor(0.00098090),tensor(-0.00056733),tensor(-0.00018531),tensor(-0.00026202),tensor(0.00127897),tensor(0.00183758),tensor(0.00260598),tensor(0.00402551),tensor(0.00812274),tensor(-0.01077807)
35,tensor(-0.00534486),tensor(0.00168757),tensor(0.00479923),tensor(-0.00369142),tensor(0.00034146),tensor(0.00240844),tensor(0.00313092),tensor(-0.00047478),tensor(-6.49421418e-05),tensor(-0.00017911),tensor(-0.00020058),tensor(-0.00174249),tensor(-0.00024681),tensor(-0.00089693),tensor(0.00051964),tensor(0.00056569),tensor(0.00130444)
36,tensor(0.00154156),tensor(-0.00243376),tensor(-0.00607506),tensor(-0.00113193),tensor(-0.00066737),tensor(-0.00325597),tensor(-0.00155932),tensor(-0.00304652),tensor(0.00462324),tensor(-0.00013204),tensor(-0.00010541),tensor(-0.00678179),tensor(-0.00222936),tensor(0.00151415),tensor(-0.01197082),tensor(-0.00718299),tensor(0.01166746)
37,tensor(-0.00336392),tensor(0.00061438),tensor(-0.01344076),tensor(-0.00017274),tensor(-0.00019447),tensor(-0.00051986),tensor(0.00118298),tensor(0.00297965),tensor(0.00091246),tensor(-0.00026651),tensor(-0.00025472),tensor(-0.00039331),tensor(-0.00206948),tensor(0.00205381),tensor(-0.00735449),tensor(-0.00317159),tensor(0.00475401)
38,tensor(0.00135226),tensor(-0.00018929),tensor(-0.00563539),tensor(-0.00687143),tensor(-0.00032357),tensor(-0.00101583),tensor(-0.00031934),tensor(-0.00092981),tensor(0.00551418),tensor(0.00017923),tensor(-0.00018109),tensor(0.00157525),tensor(0.00100271),tensor(0.00370860),tensor(-0.00627357),tensor(-0.00153700),tensor(0.01275360)
39,tensor(-0.00596455),tensor(0.00367166),tensor(-0.00388883),tensor(0.00464808),tensor(-0.00021076),tensor(0.00265521),tensor(-0.00401063),tensor(-0.00577055),tensor(-0.00414791),tensor(-0.00070999),tensor(-0.00077802),tensor(-0.00222588),tensor(0.00075292),tensor(-0.00267775),tensor(-0.00794438),tensor(-0.00435030),tensor(-0.02485275)
40,tensor(-0.00526685),tensor(0.00709349),tensor(-0.00658610),tensor(-0.00046270),tensor(0.00017343),tensor(0.00142723),tensor(-0.00453683),tensor(-0.00718440),tensor(-0.00743333),tensor(-0.00031588),tensor(-0.00080509),tensor(-0.00109729),tensor(-0.00019400),tensor(-0.00798700),tensor(-0.00625449),tensor(-0.00383885),tensor(-0.01015483)
41,tensor(-0.00487631),tensor(0.00479638),tensor(0.00214627),tensor(0.00551364),tensor(-0.00014140),tensor(-0.00229735),tensor(0.00018326),tensor(-0.00511859),tensor(-0.00406186),tensor(-6.92798858e-05),tensor(-0.00068623),tensor(-0.00487983),tensor(-0.00137367),tensor(-0.00288741),tensor(-0.00544120),tensor(-0.00096308),tensor(-0.00449989)
42,tensor(-0.01287943),tensor(0.00322380),tensor(0.00057437),tensor(-0.00665377),tensor(-0.00038561),tensor(-0.00188961),tensor(-0.00426813),tensor(-0.01121117),tensor(-0.01243480),tensor(0.00020295),tensor(-0.00078221),tensor(-0.00585805),tensor(-0.00289802),tensor(-0.01707714),tensor(-0.00507714),tensor(-0.00099684),tensor(0.02611371)
43,tensor(-0.00292172),tensor(0.00511930),tensor(0.00173221),tensor(0.00129171),tensor(-0.00048300),tensor(-0.00140558),tensor(-0.00333178),tensor(-0.00588401),tensor(-0.00353305),tensor(0.00013190),tensor(-0.00039598),tensor(0.00845158),tensor(-0.00081849),tensor(-0.00136150),tensor(0.00225958),tensor(0.00332874),tensor(-0.00072376)
44,tensor(-0.01588138),tensor(-0.00013869),tensor(-0.00027254),tensor(-0.00052204),tensor(-0.00029701),tensor(0.00080047),tensor(-0.00430527),tensor(-0.00935577),tensor(-0.00747085),tensor(5.16918881e-05),tensor(-0.00060464),tensor(-0.02100883),tensor(-0.00031375),tensor(-0.00714799),tensor(-0.00148199),tensor(-0.00260085),tensor(0.02173066)
45,tensor(-0.00583102),tensor(-0.01227859),tensor(-0.00691163),tensor(-0.00590135),tensor(-0.00068143),tensor(-0.00127794),tensor(0.00697663),tensor(0.00853867),tensor(0.00726621),tensor(-1.51693530e-05),tensor(-5.56455379e-05),tensor(-0.00021985),tensor(0.00306863),tensor(0.00926135),tensor(-0.00171056),tensor(0.00029189),tensor(-0.01185507)
46,tensor(-0.00026270),tensor(-0.01276994),tensor(-0.00686992),tensor(-0.00661657),tensor(-0.00026860),tensor(0.00176870),tensor(0.00492932),tensor(0.01112957),tensor(0.00883137),tensor(-9.45195206e-05),tensor(-0.00018746),tensor(0.00699287),tensor(0.00737256),tensor(0.01614485),tensor(0.00873419),tensor(0.00901186),tensor(-0.00934090)
47,tensor(-0.00508216),tensor(-0.00638626),tensor(-0.00389718),tensor(-0.00574529),tensor(-0.00039996),tensor(0.00089047),tensor(0.00777421),tensor(0.00790264),tensor(0.00281086),tensor(4.25596809e-05),tensor(-0.00020538),tensor(0.00687960),tensor(0.00809983),tensor(-0.00121996),tensor(-0.00335342),tensor(-0.00412594),tensor(-0.00551720)
48,tensor(0.00156136),tensor(0.00503014),tensor(-0.00474484),tensor(0.00036813),tensor(-0.00026434),tensor(7.83028954e-05),tensor(-0.00455370),tensor(-0.00940393),tensor(-0.00186062),tensor(1.02662079e-05),tensor(-0.00030248),tensor(-0.01130394),tensor(-0.00645766),tensor(-0.01169186),tensor(-0.01126094),tensor(-0.00736596),tensor(0.00875210)
49,tensor(-0.00209680),tensor(0.00033069),tensor(0.00059425),tensor(0.00200101),tensor(-0.00066642),tensor(-0.00134720),tensor(-0.00189615),tensor(-0.00163688),tensor(0.00286839),tensor(-8.16366935e-07),tensor(8.84419933e-06),tensor(0.00741830),tensor(0.00267597),tensor(0.00150540),tensor(-0.00026390),tensor(0.00083176),tensor(-0.01154530)
50,tensor(-0.00315553),tensor(-0.00331936),tensor(-0.01371060),tensor(-0.00553245),tensor(0.00027852),tensor(-0.00386865),tensor(0.00096867),tensor(0.00225851),tensor(0.00029176),tensor(-2.21223017e-05),tensor(-0.00029332),tensor(0.01423777),tensor(0.00062562),tensor(-5.35466143e-06),tensor(-0.00295573),tensor(-0.00208220),tensor(-0.01007036)
51,tensor(0.00075379),tensor(-0.00195217),tensor(-0.00559341),tensor(-0.00127455),tensor(-0.00022006),tensor(-0.00134836),tensor(0.00159154),tensor(-0.00259732),tensor(-0.00105839),tensor(-1.98613088e-05),tensor(-0.00058197),tensor(-0.01119507),tensor(0.00139557),tensor(-0.00925831),tensor(-0.00718225),tensor(-0.00514246),tensor(0.01196503)
52,tensor(0.00393706),tensor(-0.00636814),tensor(-0.00995416),tensor(-0.00392646),tensor(-0.00022663),tensor(0.00127507),tensor(-0.00305227),tensor(-0.00918793),tensor(-0.00569653),tensor(-4.08987580e-05),tensor(-0.00022889),tensor(-0.00499132),tensor(-0.00284190),tensor(-0.00564078),tensor(-0.00409191),tensor(-0.00214079),tensor(-0.00305421)
53,tensor(-0.00058463),tensor(-0.00296408),tensor(-0.00752171),tensor(-0.00643803),tensor(-0.00038981),tensor(-7.19949967e-05),tensor(-0.00136755),tensor(-0.00535931),tensor(-0.00606193),tensor(2.45150659e-05),tensor(-0.00060481),tensor(-0.01260156),tensor(-0.00309497),tensor(-0.01144524),tensor(-0.00507400),tensor(-0.00266237),tensor(0.02031524)
54,tensor(-0.01051372),tensor(-0.00338407),tensor(-0.00742469),tensor(-0.00358245),tensor(-0.00019103),tensor(0.00072512),tensor(0.00100521),tensor(-0.00425714),tensor(-0.00462996),tensor(7.67216989e-06),tensor(-0.00065159),tensor(-0.00147570),tensor(-0.00548233),tensor(-0.00357330),tensor(-0.00431888),tensor(-0.00194941),tensor(0.00099364)
55,tensor(-0.01358035),tensor(-0.00570530),tensor(-0.01056835),tensor(-0.00285983),tensor(-0.00016484),tensor(0.00127511),tensor(-0.00102201),tensor(-0.00349598),tensor(-0.00155608),tensor(-4.84308366e-05),tensor(-0.00038675),tensor(0.00081218),tensor(-0.00564977),tensor(0.00041114),tensor(-0.00334340),tensor(-0.00164404),tensor(-0.01172536)
56,tensor(-0.00897749),tensor(-0.00226212),tensor(-0.00243631),tensor(-0.00177501),tensor(-0.00013796),tensor(0.00109739),tensor(0.00117319),tensor(7.80521950e-05),tensor(-0.00053254),tensor(-2.63516777e-05),tensor(-0.00018473),tensor(0.00419730),tensor(-0.00213021),tensor(-0.00101822),tensor(-0.00191595),tensor(-0.00074368),tensor(-0.00148776)
57,tensor(0.00060592),tensor(0.00064124),tensor(-0.01088397),tensor(-0.00060249),tensor(-0.00049350),tensor(-0.00129303),tensor(-0.00453244),tensor(-0.00776195),tensor(-0.00049693),tensor(2.68244403e-05),tensor(-0.00014758),tensor(-0.00890630),tensor(-0.00539282),tensor(-0.00896029),tensor(-0.01445128),tensor(-0.00992081),tensor(0.00152249)
58,tensor(-0.00060457),tensor(-0.00022605),tensor(-0.00598376),tensor(0.00018239),tensor(-5.36030457e-05),tensor(0.00021353),tensor(-0.00388123),tensor(-0.00664103),tensor(0.00149400),tensor(2.91415436e-05),tensor(-0.00011269),tensor(-0.00089862),tensor(-0.00146500),tensor(-0.00630938),tensor(-0.01266498),tensor(-0.00913553),tensor(0.00033548)
59,tensor(0.00485092),tensor(0.00096680),tensor(-0.00998501),tensor(-0.00530872),tensor(-4.90381353e-05),tensor(-0.00062565),tensor(-0.00272593),tensor(-0.00696191),tensor(0.00320954),tensor(2.81753018e-05),tensor(-0.00050051),tensor(0.00222970),tensor(-0.00106001),tensor(-0.00680585),tensor(-0.01108718),tensor(-0.00765701),tensor(0.00058982)
60,tensor(0.00957504),tensor(-0.00366342),tensor(-0.00151164),tensor(-0.00205615),tensor(-8.13246443e-05),tensor(-0.00032868),tensor(0.00083349),tensor(-0.00465493),tensor(-0.00236659),tensor(-2.21030605e-05),tensor(-0.00010619),tensor(-0.00779245),tensor(-0.00505133),tensor(-0.00833102),tensor(-0.00890054),tensor(-0.00560556),tensor(-0.00895998)
61,tensor(0.00109099),tensor(-0.00343963),tensor(-0.00647534),tensor(-0.00601432),tensor(-6.07103029e-05),tensor(0.00087044),tensor(-0.00037987),tensor(-0.00283457),tensor(-0.00076498),tensor(-1.78728751e-05),tensor(-0.00030879),tensor(-0.00234106),tensor(0.00054023),tensor(-0.00457247),tensor(-0.00562179),tensor(-0.00352007),tensor(0.00947132)
62,tensor(0.01442221),tensor(-0.00324353),tensor(0.00138184),tensor(-0.00316230),tensor(1.65166930e-05),tensor(0.00035289),tensor(-0.00034782),tensor(-0.00465803),tensor(-0.00342443),tensor(-9.92248079e-06),tensor(-0.00011059),tensor(-0.01037665),tensor(-0.00536605),tensor(-0.00560318),tensor(-0.00692143),tensor(-0.00407129),tensor(-0.00667992)
63,tensor(-0.01035640),tensor(-0.00030853),tensor(0.00437054),tensor(0.00520000),tensor(-0.00016304),tensor(-0.00060021),tensor(-0.00114193),tensor(-0.00456534),tensor(-0.00244144),tensor(2.92531126e-06),tensor(2.04731059e-05),tensor(-0.00182518),tensor(-0.00569038),tensor(-0.00287955),tensor(-0.00385765),tensor(-0.00176831),tensor(0.01283429)
64,tensor(0.00460711),tensor(0.00174351),tensor(-0.00093703),tensor(0.00086368),tensor(-4.15630675e-05),tensor(0.00170867),tensor(0.00017605),tensor(0.00153257),tensor(0.00428849),tensor(-2.41836951e-05),tensor(-5.65236405e-05),tensor(0.01080592),tensor(0.00534717),tensor(0.00368398),tensor(0.00344421),tensor(0.00297575),tensor(-0.01144501)
65,tensor(0.00039722),tensor(0.00453951),tensor(0.00547472),tensor(0.00316944),tensor(-0.00011169),tensor(0.00042513),tensor(-0.00057190),tensor(-0.00111148),tensor(0.00261946),tensor(-3.48145733e-07),tensor(8.52801022e-05),tensor(-0.01007322),tensor(-0.00048061),tensor(-0.00160502),tensor(-0.00355758),tensor(-0.00170503),tensor(0.00688159)
66,tensor(0.01184976),tensor(-0.00403563),tensor(0.00744345),tensor(-0.00673941),tensor(-0.00016422),tensor(-0.00032389),tensor(0.00014651),tensor(0.00199914),tensor(0.00041021),tensor(-4.59732746e-06),tensor(-0.00016869),tensor(-1.80951538e-05),tensor(0.00548407),tensor(0.00339466),tensor(-0.00028299),tensor(-0.00036452),tensor(-0.00156043)
67,tensor(-7.12566398e-05),tensor(-0.00050689),tensor(-0.00540835),tensor(0.00995542),tensor(-9.50982394e-06),tensor(0.00017439),tensor(0.00104794),tensor(0.00032482),tensor(0.00329474),tensor(-8.77556249e-06),tensor(-7.30891625e-05),tensor(-0.00511148),tensor(-0.00451809),tensor(0.00249379),tensor(0.00092015),tensor(0.00233506),tensor(0.00081663)
68,tensor(0.01382246),tensor(0.00046040),tensor(0.00977212),tensor(-0.00512861),tensor(-8.84398323e-05),tensor(-0.00052650),tensor(0.00171884),tensor(0.00308314),tensor(0.00435989),tensor(1.41412698e-07),tensor(0.00035604),tensor(0.00438126),tensor(0.00745262),tensor(0.00360583),tensor(0.00037216),tensor(0.00071335),tensor(0.00153755)
69,tensor(-0.01339737),tensor(-0.00288327),tensor(-0.00726876),tensor(-0.01039283),tensor(-0.00018655),tensor(0.00021564),tensor(-0.00186525),tensor(-0.00805658),tensor(-0.00940810),tensor(-1.14129480e-05),tensor(-0.00112907),tensor(-0.00802391),tensor(-0.00067300),tensor(-0.01061263),tensor(-0.00922210),tensor(-0.00638334),tensor(0.01891386)
70,tensor(-0.01387342),tensor(-0.00626312),tensor(-0.00624924),tensor(-0.00451547),tensor(-0.00014403),tensor(-0.00018698),tensor(-0.00119207),tensor(-0.00539409),tensor(-0.00595584),tensor(-4.95417680e-07),tensor(-0.00045552),tensor(-0.00219808),tensor(-0.00248106),tensor(-0.00617545),tensor(-0.00638195),tensor(-0.00369276),tensor(0.01199041)
71,tensor(-0.00662247),tensor(-0.00423616),tensor(-0.00282452),tensor(-1.36787112e-05),tensor(-8.79237559e-05),tensor(-0.00043143),tensor(-0.00151716),tensor(-0.00479347),tensor(-0.00445723),tensor(-2.62833368e-07),tensor(-0.00018902),tensor(0.00204555),tensor(-0.00132570),tensor(-0.00451837),tensor(-0.00672726),tensor(-0.00460306),tensor(-0.00880147)
72,tensor(-0.00514413),tensor(0.00160623),tensor(-0.00688647),tensor(0.00508661),tensor(-6.04228990e-05),tensor(0.00047242),tensor(0.00147235),tensor(0.00075934),tensor(0.00295798),tensor(-2.61456398e-06),tensor(-0.00014609),tensor(-0.00688526),tensor(-0.00475096),tensor(0.00051083),tensor(-0.00189408),tensor(-0.00138332),tensor(-0.00536773)
73,tensor(-0.00165119),tensor(0.00169199),tensor(-0.00590531),tensor(0.00782656),tensor(-0.00017770),tensor(-0.00047038),tensor(0.00181610),tensor(0.00242230),tensor(0.00643626),tensor(-1.01070441e-06),tensor(7.54810098e-05),tensor(-0.00122180),tensor(-0.00035853),tensor(0.00307535),tensor(0.00096753),tensor(0.00142913),tensor(-0.00616132)
