,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
15,tensor(-0.00065063),tensor(-0.00046253),tensor(-0.00104143),tensor(-0.00162032),tensor(-0.00609290),tensor(-0.00552278),tensor(0.00125762),tensor(0.00358938),tensor(0.00406649),tensor(0.00332357),tensor(0.00167131),tensor(0.00201457),tensor(0.00116349),tensor(0.00330946),tensor(0.00084023),tensor(-0.00076530),tensor(-0.01403748)
16,tensor(0.00096438),tensor(0.00373439),tensor(0.00275184),tensor(-0.00060091),tensor(0.00283197),tensor(0.00622872),tensor(-0.00031026),tensor(-0.00041115),tensor(5.92057877e-05),tensor(0.00085000),tensor(0.00187231),tensor(0.00113024),tensor(0.00163445),tensor(0.00070357),tensor(-0.00153711),tensor(-0.00215215),tensor(-0.00382245)
17,tensor(0.00086152),tensor(0.00309875),tensor(0.00273879),tensor(-0.00066047),tensor(0.00209145),tensor(0.00202722),tensor(7.44872377e-05),tensor(0.00015692),tensor(-3.94413946e-05),tensor(-0.00149228),tensor(-0.00231775),tensor(0.00344013),tensor(0.00437847),tensor(0.00040709),tensor(-0.00014930),tensor(-0.00072549),tensor(-0.01703623)
18,tensor(0.00066505),tensor(-0.00032458),tensor(0.00147155),tensor(0.00013923),tensor(-0.00076233),tensor(0.00199508),tensor(-0.00064473),tensor(-0.00062296),tensor(0.00062308),tensor(0.00135040),tensor(0.00207733),tensor(0.00016332),tensor(-0.00180712),tensor(-0.00140429),tensor(0.00158945),tensor(0.00148927),tensor(0.00155413)
19,tensor(-0.00013266),tensor(0.00229980),tensor(0.00086584),tensor(0.00043808),tensor(0.00238806),tensor(-0.00337740),tensor(-0.00020167),tensor(-0.00039239),tensor(-0.00042111),tensor(0.00076168),tensor(-0.00281953),tensor(-0.00219003),tensor(-0.00082660),tensor(0.00069791),tensor(-0.00034793),tensor(0.00031191),tensor(-0.00307727)
20,tensor(0.00085104),tensor(0.00269050),tensor(-0.00042468),tensor(-0.00070217),tensor(0.00088046),tensor(0.00334080),tensor(7.62768468e-05),tensor(0.00092001),tensor(0.00102048),tensor(-0.00100368),tensor(0.00278829),tensor(0.00163001),tensor(-0.00129306),tensor(0.00059148),tensor(-0.00026138),tensor(-0.00130965),tensor(-0.01723030)
21,tensor(0.00040299),tensor(0.00203068),tensor(0.00174688),tensor(-0.00015012),tensor(0.00353907),tensor(0.00495448),tensor(1.28416787e-05),tensor(0.00042490),tensor(0.00121332),tensor(0.00136887),tensor(0.00060656),tensor(0.00126438),tensor(0.00228131),tensor(-0.00262945),tensor(-0.00115228),tensor(-0.00064420),tensor(-0.00087561)
22,tensor(0.00073650),tensor(0.00124446),tensor(0.00170806),tensor(0.00018506),tensor(6.79784571e-05),tensor(0.00309704),tensor(0.00013154),tensor(0.00091457),tensor(0.00121610),tensor(-0.00094947),tensor(0.00072227),tensor(0.00257266),tensor(0.00381462),tensor(0.00210237),tensor(0.00133843),tensor(0.00214439),tensor(0.01122487)
23,tensor(0.00098244),tensor(0.00036816),tensor(0.00075847),tensor(-0.00037845),tensor(0.00188495),tensor(-0.00368937),tensor(-0.00069464),tensor(-0.00153769),tensor(-0.00140376),tensor(0.00020955),tensor(-0.00133320),tensor(0.00126963),tensor(0.00138099),tensor(0.00041073),tensor(-0.00184878),tensor(-0.00252734),tensor(-0.02042026)
24,tensor(0.00111156),tensor(0.00243288),tensor(-0.00053980),tensor(5.63277681e-05),tensor(-0.00305369),tensor(0.00086877),tensor(-0.00022225),tensor(-9.89076434e-05),tensor(0.00044824),tensor(-0.00133372),tensor(0.00052049),tensor(0.00231462),tensor(0.00048023),tensor(-0.00246390),tensor(0.00102266),tensor(0.00141119),tensor(0.00197847)
25,tensor(-0.00019054),tensor(0.00190333),tensor(0.00102386),tensor(0.00077015),tensor(0.00409653),tensor(-0.00272973),tensor(-0.00073351),tensor(-0.00156839),tensor(-0.00154647),tensor(0.00058535),tensor(-0.00319764),tensor(-0.00270362),tensor(-0.00017559),tensor(0.00187405),tensor(-0.00067593),tensor(-8.42787776e-05),tensor(-0.00495366)
26,tensor(0.00053512),tensor(-0.00106223),tensor(-0.00067866),tensor(-0.00010075),tensor(0.00312223),tensor(0.00068454),tensor(8.87527203e-05),tensor(0.00030720),tensor(0.00074844),tensor(-0.00118926),tensor(0.00262878),tensor(0.00223095),tensor(-0.00142453),tensor(-0.00225020),tensor(0.00107026),tensor(0.00161464),tensor(0.00823935)
27,tensor(-0.00017780),tensor(0.00127113),tensor(0.00153812),tensor(7.37535302e-05),tensor(-0.00374165),tensor(0.00225121),tensor(-0.00030339),tensor(-0.00111126),tensor(-0.00146178),tensor(0.00079570),tensor(-0.00294493),tensor(-0.00236374),tensor(0.00043616),tensor(0.00202740),tensor(-0.00126378),tensor(-0.00212583),tensor(-0.01492092)
28,tensor(0.00077172),tensor(0.00134201),tensor(0.00100977),tensor(0.00094555),tensor(0.00554173),tensor(-0.00258062),tensor(-0.00031476),tensor(-6.02946275e-05),tensor(0.00069106),tensor(-0.00115710),tensor(0.00257649),tensor(0.00231086),tensor(9.44601270e-05),tensor(-0.00241549),tensor(0.00138484),tensor(0.00298562),tensor(0.01414083)
29,tensor(-0.00053939),tensor(-0.00165553),tensor(-0.00070468),tensor(-0.00079690),tensor(0.00266847),tensor(0.00349005),tensor(0.00046038),tensor(-0.00035961),tensor(-0.00137554),tensor(-0.00141645),tensor(-0.00255698),tensor(-0.00227233),tensor(0.00134655),tensor(0.00216850),tensor(-0.00158307),tensor(-0.00312996),tensor(-0.00721631)
30,tensor(0.00121763),tensor(0.00164938),tensor(0.00090532),tensor(0.00142830),tensor(-0.00048308),tensor(-0.00307332),tensor(-0.00088908),tensor(-0.00069653),tensor(0.00071639),tensor(0.00106379),tensor(0.00203565),tensor(0.00212669),tensor(-0.00149041),tensor(-0.00114655),tensor(0.00194516),tensor(0.00354251),tensor(0.01342164)
31,tensor(-7.30515385e-05),tensor(0.00064149),tensor(-0.00051554),tensor(-0.00184821),tensor(-0.00494040),tensor(0.00125850),tensor(0.00091611),tensor(0.00024333),tensor(-0.00112181),tensor(-0.00130456),tensor(-0.00213125),tensor(-0.00123570),tensor(0.00211912),tensor(0.00075824),tensor(-0.00088738),tensor(-0.00366804),tensor(-0.01838377)
32,tensor(0.00020323),tensor(-0.00097518),tensor(0.00124890),tensor(0.00140725),tensor(0.00522441),tensor(0.00123139),tensor(-0.00071900),tensor(-0.00032551),tensor(0.00093578),tensor(0.00115370),tensor(0.00197900),tensor(0.00037898),tensor(-0.00221877),tensor(-0.00225864),tensor(-0.00019386),tensor(0.00215811),tensor(0.00954539)
33,tensor(0.00056818),tensor(0.00180123),tensor(0.00109393),tensor(-0.00107223),tensor(0.00302539),tensor(0.00292652),tensor(0.00054863),tensor(0.00100333),tensor(0.00094142),tensor(-0.00102938),tensor(-0.00208157),tensor(-0.00011481),tensor(0.00300684),tensor(0.00197667),tensor(-0.00035171),tensor(-0.00265530),tensor(-0.00358373)
34,tensor(0.00079258),tensor(0.00206591),tensor(0.00091091),tensor(0.00207340),tensor(0.00441156),tensor(-0.00222049),tensor(-0.00135403),tensor(-0.00238665),tensor(-0.00177416),tensor(0.00043509),tensor(0.00161883),tensor(0.00118572),tensor(-0.00040566),tensor(-0.00261341),tensor(0.00018849),tensor(0.00343557),tensor(0.01622768)
35,tensor(0.00036823),tensor(-0.00082609),tensor(-0.00056495),tensor(-0.00121258),tensor(-0.00410461),tensor(-0.00141839),tensor(0.00077094),tensor(0.00163807),tensor(0.00139308),tensor(-0.00081382),tensor(-0.00184856),tensor(-0.00080729),tensor(-0.00263969),tensor(0.00093562),tensor(-0.00086850),tensor(-0.00295395),tensor(-0.01532998)
36,tensor(-0.00010434),tensor(0.00036115),tensor(0.00069375),tensor(-1.16928140e-06),tensor(0.00409095),tensor(-0.00311932),tensor(-0.00018868),tensor(-0.00106298),tensor(-0.00138015),tensor(0.00070840),tensor(0.00036211),tensor(0.00229945),tensor(0.00267368),tensor(-0.00121089),tensor(-0.00099612),tensor(0.00010754),tensor(0.00352803)
37,tensor(0.00076631),tensor(-0.00146652),tensor(-0.00053500),tensor(0.00013680),tensor(-0.00323393),tensor(0.00247758),tensor(0.00022272),tensor(0.00084922),tensor(0.00099413),tensor(-0.00088233),tensor(-0.00057370),tensor(-0.00017459),tensor(0.00308860),tensor(0.00203332),tensor(0.00044927),tensor(-0.00104598),tensor(-0.00010472)
38,tensor(0.00155012),tensor(0.00250423),tensor(0.00112462),tensor(0.00026870),tensor(0.00407535),tensor(0.00368640),tensor(-0.00063230),tensor(-0.00146536),tensor(-0.00162968),tensor(-0.00138044),tensor(0.00169600),tensor(0.00271250),tensor(0.00030457),tensor(0.00041232),tensor(-0.00154517),tensor(-0.00013814),tensor(0.00671150)
39,tensor(-0.00034702),tensor(0.00053499),tensor(0.00091617),tensor(0.00023392),tensor(0.00306968),tensor(-0.00289879),tensor(6.23079250e-05),tensor(-0.00082619),tensor(-0.00130442),tensor(0.00058670),tensor(-0.00202482),tensor(-0.00086640),tensor(0.00183583),tensor(-0.00217551),tensor(0.00067284),tensor(-0.00048366),tensor(-0.00470888)
40,tensor(0.00082578),tensor(-0.00079102),tensor(-0.00064469),tensor(-0.00041497),tensor(-0.00142541),tensor(0.00141533),tensor(-3.84432533e-05),tensor(0.00074400),tensor(0.00120925),tensor(-0.00078581),tensor(0.00049940),tensor(0.00229772),tensor(-0.00016119),tensor(0.00062188),tensor(-0.00152948),tensor(-0.00077945),tensor(-0.00344706)
41,tensor(-0.00025986),tensor(0.00073192),tensor(0.00087804),tensor(0.00185522),tensor(0.00340383),tensor(-0.00282421),tensor(-0.00049254),tensor(-0.00208523),tensor(-0.00232615),tensor(-0.00181602),tensor(-0.00109323),tensor(-0.00091199),tensor(0.00193782),tensor(-0.00125079),tensor(0.00268334),tensor(0.00456616),tensor(0.01787331)
42,tensor(0.00131612),tensor(0.00172683),tensor(-0.00059300),tensor(-0.00028932),tensor(-0.00097589),tensor(0.00501415),tensor(-0.00073613),tensor(-0.00134625),tensor(-0.00084873),tensor(-0.00151891),tensor(-0.00272603),tensor(0.00269438),tensor(0.00020418),tensor(-0.00116164),tensor(0.00062227),tensor(-0.00155457),tensor(-0.00757481)
43,tensor(0.00024996),tensor(-0.00176669),tensor(0.00057885),tensor(0.00125717),tensor(0.00351209),tensor(-0.00153956),tensor(-0.00067946),tensor(-0.00154972),tensor(-0.00149903),tensor(0.00074609),tensor(0.00185492),tensor(-0.00128523),tensor(0.00157137),tensor(-0.00249233),tensor(-0.00056853),tensor(0.00161247),tensor(0.00271367)
44,tensor(0.00075719),tensor(0.00153950),tensor(-0.00043331),tensor(-0.00051439),tensor(-0.00107843),tensor(0.00396343),tensor(0.00044740),tensor(0.00120368),tensor(0.00108408),tensor(-0.00094220),tensor(-0.00197572),tensor(0.00282570),tensor(-2.35357747e-05),tensor(0.00215628),tensor(-0.00018125),tensor(-0.00222202),tensor(-0.00014541)
45,tensor(0.00068658),tensor(0.00234769),tensor(-0.00048188),tensor(0.00061842),tensor(0.00292413),tensor(0.00125172),tensor(-0.00060818),tensor(-0.00145194),tensor(-0.00147973),tensor(0.00080680),tensor(0.00196498),tensor(-0.00098060),tensor(0.00187467),tensor(-0.00245455),tensor(-0.00111412),tensor(0.00064788),tensor(0.00257321)
46,tensor(0.00067886),tensor(0.00104098),tensor(0.00113916),tensor(-0.00044154),tensor(-0.00111225),tensor(0.00325546),tensor(0.00045789),tensor(0.00125945),tensor(0.00109341),tensor(-0.00092026),tensor(-0.00204380),tensor(0.00266636),tensor(-1.39385393e-05),tensor(0.00216713),tensor(0.00065196),tensor(-0.00147049),tensor(-0.00524943)
47,tensor(0.00055861),tensor(0.00111821),tensor(-0.00084455),tensor(-0.00017127),tensor(0.00278279),tensor(-0.00233783),tensor(-0.00026805),tensor(-0.00108913),tensor(-0.00122623),tensor(-0.00120878),tensor(0.00187371),tensor(-0.00048443),tensor(0.00164309),tensor(0.00058551),tensor(-0.00158896),tensor(-0.00010989),tensor(-0.00056374)
48,tensor(7.25206191e-05),tensor(-0.00052013),tensor(0.00126830),tensor(0.00058495),tensor(-0.00272271),tensor(0.00081290),tensor(-0.00033110),tensor(-0.00155202),tensor(-0.00164488),tensor(0.00056551),tensor(-0.00227601),tensor(-0.00171609),tensor(-0.00141932),tensor(-0.00238258),tensor(0.00065123),tensor(-0.00075749),tensor(0.00523048)
49,tensor(0.00065008),tensor(0.00116258),tensor(-0.00085555),tensor(0.00026134),tensor(0.00358110),tensor(-0.00238716),tensor(-0.00027187),tensor(0.00032381),tensor(0.00033729),tensor(-0.00091433),tensor(-0.00069355),tensor(0.00227904),tensor(0.00216954),tensor(0.00194232),tensor(-0.00122687),tensor(0.00033738),tensor(0.00017936)
50,tensor(-0.00042100),tensor(-0.00237698),tensor(0.00125905),tensor(-0.00026094),tensor(-0.00124346),tensor(0.00277654),tensor(0.00018671),tensor(-0.00103738),tensor(-0.00131982),tensor(-0.00131037),tensor(0.00201997),tensor(-0.00107920),tensor(-0.00072828),tensor(-0.00208821),tensor(0.00092482),tensor(-0.00116594),tensor(-0.00524060)
51,tensor(0.00136919),tensor(0.00132617),tensor(-0.00082512),tensor(0.00048137),tensor(0.00327763),tensor(-0.00201825),tensor(-0.00047898),tensor(-0.00049796),tensor(-0.00074898),tensor(-0.00139307),tensor(-0.00200139),tensor(0.00305087),tensor(0.00265104),tensor(-0.00114176),tensor(-0.00133925),tensor(0.00041811),tensor(0.00459687)
52,tensor(0.00011052),tensor(-0.00166685),tensor(0.00076442),tensor(0.00044298),tensor(-0.00218557),tensor(0.00283768),tensor(-0.00018722),tensor(-0.00163496),tensor(-0.00174926),tensor(0.00065236),tensor(-0.00259984),tensor(-0.00075237),tensor(-0.00022796),tensor(-0.00254724),tensor(0.00158194),tensor(0.00260515),tensor(0.00984914)
53,tensor(0.00051311),tensor(0.00191096),tensor(0.00093662),tensor(0.00026425),tensor(0.00295159),tensor(-0.00218907),tensor(-0.00036568),tensor(0.00085447),tensor(0.00120826),tensor(-0.00081535),tensor(0.00239159),tensor(0.00192216),tensor(0.00248759),tensor(0.00200312),tensor(-0.00126107),tensor(-0.00171712),tensor(-0.00429886)
54,tensor(3.65424385e-05),tensor(0.00059517),tensor(-0.00080597),tensor(6.73124960e-05),tensor(-0.00062580),tensor(0.00422633),tensor(0.00041195),tensor(-0.00112331),tensor(-0.00179752),tensor(-0.00143050),tensor(-0.00222941),tensor(-0.00053927),tensor(-0.00057519),tensor(-0.00234155),tensor(-0.00155627),tensor(0.00049040),tensor(0.00740863)
55,tensor(0.00098757),tensor(0.00115824),tensor(0.00118259),tensor(0.00168177),tensor(0.00313256),tensor(-0.00054896),tensor(-0.00124258),tensor(-0.00238310),tensor(-0.00161307),tensor(-0.00131964),tensor(0.00145596),tensor(0.00143801),tensor(-0.00040201),tensor(0.00171177),tensor(0.00087920),tensor(0.00088129),tensor(0.00889311)
56,tensor(0.00127581),tensor(-0.00044193),tensor(-0.00082293),tensor(-0.00123935),tensor(0.00173908),tensor(0.00116772),tensor(0.00077310),tensor(0.00181765),tensor(0.00085161),tensor(0.00143881),tensor(-0.00177950),tensor(-0.00018945),tensor(0.00244694),tensor(-0.00200015),tensor(-0.00370303),tensor(-0.00461514),tensor(-0.00386735)
57,tensor(0.00095023),tensor(0.00107063),tensor(-0.00080197),tensor(0.00176648),tensor(-0.00038471),tensor(-0.00170820),tensor(-0.00105824),tensor(-0.00209397),tensor(-0.00130378),tensor(-0.00118435),tensor(0.00183360),tensor(0.00204357),tensor(0.00233516),tensor(0.00027947),tensor(0.00167046),tensor(0.00331744),tensor(0.01264772)
58,tensor(-0.00016951),tensor(0.00053543),tensor(-0.00147394),tensor(-0.00169237),tensor(0.00193886),tensor(-0.00271010),tensor(0.00102762),tensor(0.00169493),tensor(0.00038952),tensor(-0.00107503),tensor(-0.00173133),tensor(-0.00053614),tensor(-0.00054561),tensor(-0.00207462),tensor(-0.00252068),tensor(-0.00399119),tensor(-0.01053446)
59,tensor(-0.00041913),tensor(-0.00203616),tensor(0.00168736),tensor(0.00084781),tensor(-0.00187282),tensor(0.00287512),tensor(-0.00079037),tensor(-0.00266865),tensor(-0.00275200),tensor(0.00051607),tensor(-0.00139778),tensor(-0.00146283),tensor(-0.00128428),tensor(-0.00154424),tensor(0.00191168),tensor(0.00289232),tensor(0.00313402)
60,tensor(0.00037497),tensor(0.00122990),tensor(-0.00106852),tensor(0.00071040),tensor(0.00263883),tensor(-0.00217786),tensor(0.00028928),tensor(0.00204533),tensor(0.00232333),tensor(-0.00068084),tensor(0.00264036),tensor(0.00225113),tensor(0.00223227),tensor(0.00224868),tensor(-0.00083988),tensor(-0.00019183),tensor(0.00461477)
61,tensor(5.04604986e-06),tensor(-0.00175206),tensor(0.00085966),tensor(-0.00117251),tensor(-0.00193148),tensor(0.00247215),tensor(5.35745585e-06),tensor(-0.00186685),tensor(-0.00257822),tensor(-0.00162626),tensor(-0.00236322),tensor(-0.00062211),tensor(-0.00069604),tensor(-0.00229227),tensor(-0.00057877),tensor(-0.00284027),tensor(-0.00151725)
62,tensor(0.00066526),tensor(0.00110259),tensor(-0.00131469),tensor(0.00218725),tensor(0.00277361),tensor(-0.00165814),tensor(-0.00085178),tensor(-8.75035403e-05),tensor(8.02669383e-05),tensor(-0.00116232),tensor(-0.00112475),tensor(0.00187043),tensor(0.00239581),tensor(0.00202637),tensor(9.29911766e-05),tensor(0.00291935),tensor(0.01587729)
63,tensor(-0.00049552),tensor(-0.00319482),tensor(0.00023798),tensor(-0.00105529),tensor(-0.00097810),tensor(-0.00221666),tensor(0.00127925),tensor(0.00043130),tensor(-0.00010074),tensor(0.00143759),tensor(0.00272145),tensor(-0.00061822),tensor(-0.00068811),tensor(-0.00191963),tensor(-0.00093419),tensor(-0.00308022),tensor(0.00117659)
64,tensor(0.00176095),tensor(0.00284835),tensor(-0.00093727),tensor(0.00028508),tensor(0.00213226),tensor(0.00373576),tensor(-0.00023544),tensor(0.00076633),tensor(0.00031819),tensor(-0.00112274),tensor(-0.00208712),tensor(0.00281271),tensor(0.00228677),tensor(0.00058878),tensor(-0.00200649),tensor(-0.00039548),tensor(0.00361774)
65,tensor(1.40009697e-05),tensor(0.00035319),tensor(-0.00177289),tensor(0.00108393),tensor(-0.00042936),tensor(-0.00088226),tensor(-0.00020197),tensor(-0.00131603),tensor(-0.00110634),tensor(0.00121966),tensor(0.00200356),tensor(-0.00153018),tensor(-0.00070068),tensor(-0.00105524),tensor(0.00174135),tensor(0.00043237),tensor(0.00107066)
66,tensor(0.00041165),tensor(-0.00201633),tensor(0.00183200),tensor(-0.00086872),tensor(-0.00074849),tensor(0.00199897),tensor(0.00042762),tensor(0.00150414),tensor(0.00069884),tensor(-0.00102831),tensor(-0.00193795),tensor(0.00271013),tensor(0.00207485),tensor(0.00075266),tensor(-0.00276768),tensor(-0.00160591),tensor(-0.00544672)
67,tensor(0.00056385),tensor(0.00126920),tensor(-0.00115349),tensor(0.00153260),tensor(0.00214931),tensor(-0.00179237),tensor(-0.00028378),tensor(-0.00171667),tensor(-0.00156566),tensor(-0.00150506),tensor(0.00221716),tensor(-0.00078242),tensor(0.00162446),tensor(-0.00130876),tensor(0.00190707),tensor(0.00208624),tensor(0.01232217)
68,tensor(0.00016659),tensor(-0.00179526),tensor(-0.00170271),tensor(-0.00124194),tensor(0.00132901),tensor(0.00237476),tensor(0.00028809),tensor(0.00115805),tensor(-0.00012434),tensor(0.00147825),tensor(-0.00196845),tensor(0.00237474),tensor(-0.00033469),tensor(-0.00242526),tensor(-0.00214103),tensor(-0.00214570),tensor(-0.00103040)
69,tensor(0.00025299),tensor(0.00078545),tensor(0.00223501),tensor(0.00065210),tensor(-0.00040154),tensor(-0.00172406),tensor(5.02172188e-05),tensor(-0.00088355),tensor(-0.00014907),tensor(-0.00116518),tensor(0.00214423),tensor(-0.00114573),tensor(0.00141233),tensor(0.00252244),tensor(0.00071698),tensor(-0.00054663),tensor(-0.00259732)
70,tensor(0.00133966),tensor(0.00231959),tensor(-0.00125707),tensor(-0.00044446),tensor(0.00152244),tensor(0.00275220),tensor(0.00023368),tensor(0.00169549),tensor(0.00110996),tensor(0.00162127),tensor(-0.00184814),tensor(0.00241361),tensor(-0.00038841),tensor(0.00078157),tensor(-0.00195934),tensor(-0.00096060),tensor(-0.00141207)
71,tensor(0.00039060),tensor(0.00049997),tensor(0.00108714),tensor(0.00164456),tensor(-0.00028374),tensor(-0.00071540),tensor(-0.00048298),tensor(-0.00211767),tensor(-0.00179630),tensor(-0.00149407),tensor(0.00172968),tensor(-0.00070143),tensor(0.00192890),tensor(-0.00130146),tensor(0.00117342),tensor(0.00123556),tensor(0.00998833)
72,tensor(0.00051246),tensor(-0.00077399),tensor(-0.00153060),tensor(-0.00053147),tensor(0.00122332),tensor(0.00172885),tensor(3.75737836e-05),tensor(0.00110320),tensor(0.00048939),tensor(-0.00118156),tensor(-0.00192005),tensor(0.00175222),tensor(-0.00062666),tensor(0.00056110),tensor(-0.00191375),tensor(-0.00130846),tensor(0.00236175)
73,tensor(0.00114712),tensor(0.00100605),tensor(0.00145241),tensor(-0.00064692),tensor(-0.00041817),tensor(-0.00141208),tensor(0.00021921),tensor(-0.00093114),tensor(-0.00074665),tensor(0.00128433),tensor(0.00246600),tensor(0.00230658),tensor(0.00245466),tensor(-0.00271064),tensor(-0.00228247),tensor(-0.00306569),tensor(-0.00642104)
74,tensor(0.00062530),tensor(0.00114961),tensor(-0.00149718),tensor(0.00039365),tensor(0.00170523),tensor(-0.00195065),tensor(-5.76730599e-05),tensor(0.00102377),tensor(0.00056346),tensor(-0.00112259),tensor(-0.00054544),tensor(-0.00030428),tensor(0.00156345),tensor(0.00243334),tensor(0.00075410),tensor(0.00113650),tensor(0.00246057)
75,tensor(-0.00018083),tensor(-0.00173919),tensor(-0.00197855),tensor(-0.00017006),tensor(-0.00070419),tensor(0.00249402),tensor(0.00068136),tensor(-0.00080456),tensor(-0.00136753),tensor(0.00110487),tensor(-0.00040086),tensor(0.00175145),tensor(-0.00064554),tensor(-0.00237254),tensor(-0.00043134),tensor(-0.00103664),tensor(0.00365377)
